"거래일자","품목명","반입량","금액","전년 반입량","전년 반입량 증감률(%)","전년 금액","전년 금액 증감률(%)","평년 반입량","평년 반입량 증감률(%)","평년 금액","평년 금액 증감률(%)"
"2018-08-상","대파(일반)","1862602","2716411550","2196788","-15.2","3387250580","-19.8","2206830","-15.6","2879939227","-5.7"
"2018-07-하","대파(일반)","1936580","2414532140","2193837","-11.7","2876450360","-16.1","2598153","-25.5","2643587140","-8.7"
"2018-07-중","대파(일반)","2032790","2040372150","2242296","-9.3","2375942050","-14.1","2457899","-17.3","2355009213","-13.4"
"2018-07-상","대파(일반)","1790848","1981907718","1959955","-8.6","1740014250","13.9","2420771","-26.0","2286477132","-13.3"
"2018-06-하","대파(일반)","2072583","2368548310","2285270","-9.3","1908158950","24.1","2429857","-14.7","2291880074","3.3"
"2018-06-중","대파(일반)","2276691","2382634400","2215808","2.7","2221042370","7.3","2487577","-8.5","2715206841","-12.2"
"2018-06-상","대파(일반)","1909763","2114130620","2420011","-21.1","2579831330","-18.1","2468128","-22.6","2960845625","-28.6"
"2018-05-하","대파(일반)","2469394","2865023490","2564441","-3.7","2945597030","-2.7","2758810","-10.5","3603240665","-20.5"
"2018-05-중","대파(일반)","1976338","1305870070","2616830","-24.5","2976142140","-56.1","2750459","-28.1","3437757187","-62.0"
"2018-05-상","대파(일반)","2194727","2055846350","2521112","-12.9","2926461460","-29.7","2741373","-19.9","3608814453","-43.0"
"2018-04-하","대파(일반)","2164990","1817381930","2553880","-15.2","2542479370","-28.5","2819715","-23.2","3735250981","-51.3"
"2018-04-중","대파(일반)","2676983","1774047540","2942046","-9.0","3583755900","-50.5","3081540","-13.1","4200614777","-57.8"
"2018-04-상","대파(일반)","2532292","1805414840","2687483","-5.8","4698170380","-61.6","3056386","-17.1","4429005138","-59.2"
"2018-03-하","대파(일반)","3596683","3191069630","3426792","5.0","7267221710","-56.1","3601276","-0.1","5014302041","-36.4"
"2018-03-중","대파(일반)","2833198","2995525952","2803242","1.1","6218043700","-51.8","3345564","-15.3","5292402574","-43.4"
"2018-03-상","대파(일반)","3288080","4019784040","3059640","7.5","8039074850","-50.0","3331105","-1.3","5705913594","-29.6"
"2018-02-하","대파(일반)","2350186","2729467140","2479419","-5.2","5112597050","-46.6","2671240","-12.0","4275749682","-36.2"
"2018-02-중","대파(일반)","2536908","3520053440","3019335","-16.0","5605967060","-37.2","3508906","-27.7","5850330542","-39.8"
"2018-02-상","대파(일반)","3036533","6811599290","3293070","-7.8","5857205630","16.3","3464484","-12.4","5428553520","25.5"
"2018-01-하","대파(일반)","3079441","4503974750","2540765","21.2","4749953000","-5.2","3580035","-14.0","4966266202","-9.3"
"2018-01-중","대파(일반)","3112041","4330582530","3350676","-7.1","5798037850","-25.3","3299769","-5.7","4203430017","3.0"
"2018-01-상","대파(일반)","2953665","4306540610","2881237","2.5","5364467930","-19.7","3989006","-26.0","5785467179","-25.6"
